# 1PE pulse empirical shape
8.3316E-09	-5.48947E-09		
8.3459E-09	-5.48947E-09		
8.3601E-09	-5.48947E-09		
8.3744E-09	-5.48947E-09		
8.3887E-09	-5.48947E-09		
8.4030E-09	-5.48947E-09		
8.4173E-09	-5.48947E-09		
8.4316E-09	-5.48947E-09		
8.4459E-09	-5.48947E-09		
8.4601E-09	-5.48947E-09		
8.4744E-09	-5.48947E-09		
8.4887E-09	-5.48947E-09		
8.5030E-09	-5.48947E-09		
8.6000E-09	-5.48947E-09		
8.7000E-09	-5.48947E-09		
8.8010E-09	-5.48947E-09		
8.9010E-09	-5.48947E-09		
9.0000E-09	-5.48947E-09		
9.1070E-09	-5.48947E-09		
9.2000E-09	-5.48947E-09		
9.3010E-09	-5.48947E-09		
9.4000E-09	-5.48947E-09		
9.4287E-09	-5.48947E-09		
9.4574E-09	-5.48947E-09		
9.4861E-09	-5.48947E-09		
9.5149E-09	-5.48947E-09		
9.5436E-09	-5.48947E-09		
9.5723E-09	-5.48947E-09		
9.6010E-09	-5.48947E-09		
9.7010E-09	-5.48947E-09		
9.8030E-09	-5.48947E-09		
9.8190E-09	-5.48947E-09		
9.8350E-09	-5.48947E-09		
9.8510E-09	-5.48947E-09		
9.8670E-09	-5.48947E-09		
9.8830E-09	-5.48947E-09		
9.8990E-09	-5.48947E-09		
9.9150E-09	-5.48947E-09		
9.9419E-09	-5.48947E-09		
9.9687E-09	-5.48947E-09		
9.9956E-09	-5.48947E-09		
1.0022E-08	-5.48947E-09		
1.0049E-08	-5.48947E-09		
1.0076E-08	-5.48947E-09		
1.0103E-08	-5.48947E-09		
1.0200E-08	-5.48947E-09		
1.0301E-08	-5.48947E-09		
1.0400E-08	-5.48947E-09		
1.0500E-08	-5.48947E-09		
1.0600E-08	-5.48947E-09		
1.0701E-08	-5.48947E-09		
1.0800E-08	-5.48947E-09		
1.0901E-08	-5.48947E-09		
1.1000E-08	-5.48947E-09		
1.1101E-08	-5.48947E-09		
1.1200E-08	-5.48947E-09		
1.1301E-08	-5.48947E-09		
1.1400E-08	-5.48947E-09		
1.1501E-08	-5.48947E-09		
1.1600E-08	-5.48947E-09		
1.1700E-08	-5.48947E-09		
1.1803E-08	-5.48947E-09		
1.1901E-08	-5.48947E-09		
1.2001E-08	-5.48947E-09		
1.2103E-08	-5.48947E-09		
1.2201E-08	-5.48947E-09		
1.2223E-08	-5.48947E-09		
1.2245E-08	-5.48947E-09		
1.2267E-08	-5.48947E-09		
1.2289E-08	-5.48947E-09		
1.2311E-08	-5.48947E-09		
1.2333E-08	-5.48947E-09		
1.2355E-08	-5.48947E-09		
1.2401E-08	-5.48947E-09		
1.2416E-08	-5.48947E-09		
1.2430E-08	-5.48947E-09		
1.2445E-08	-5.48947E-09		
1.2459E-08	-5.48947E-09		
1.2474E-08	-5.48947E-09		
1.2488E-08	-5.48947E-09		
1.2503E-08	-5.48947E-09		
1.2600E-08	-5.48947E-09		
1.2700E-08	-5.48947E-09		
1.2801E-08	-5.48947E-09		
1.2900E-08	-5.48947E-09		
1.3001E-08	-5.48947E-09		
1.3030E-08	-5.48947E-09		
1.3058E-08	-5.48947E-09		
1.3087E-08	-5.48947E-09		
1.3115E-08	-5.48947E-09		
1.3144E-08	-5.48947E-09		
1.3172E-08	-5.48947E-09		
1.3201E-08	-5.48947E-09		
1.3301E-08	-5.48947E-09		
1.3401E-08	-5.48947E-09		
1.3501E-08	-5.48947E-09		
1.3601E-08	-5.48947E-09		
1.3701E-08	-5.48947E-09		
1.3730E-08	-5.48947E-09		
1.3758E-08	-5.48947E-09		
1.3787E-08	-5.48947E-09		
1.3815E-08	-5.48947E-09		
1.3844E-08	-5.48947E-09		
1.3872E-08	-5.48947E-09		
1.3901E-08	-5.48947E-09		
1.4003E-08	-5.48947E-09		
1.4101E-08	-5.48947E-09		
1.4116E-08	-5.48947E-09		
1.4131E-08	-5.48947E-09		
1.4146E-08	-5.48947E-09		
1.4162E-08	-5.48947E-09		
1.4177E-08	-5.48947E-09		
1.4192E-08	-5.48947E-09		
1.4207E-08	-5.48947E-09		
1.4301E-08	-5.48947E-09		
1.4407E-08	-5.48947E-09		
1.4500E-08	-5.48947E-09		
1.4600E-08	-5.48947E-09		
1.4701E-08	-5.48947E-09		
1.4800E-08	-5.48947E-09		
1.4901E-08	-5.48947E-09		
1.5000E-08	-5.48947E-09		
1.5100E-08	-5.48947E-09		
1.5200E-08	-5.48947E-09		
1.5229E-08	-5.48947E-09		
1.5257E-08	-5.48947E-09		
1.5286E-08	-5.48947E-09		
1.5315E-08	-5.48947E-09		
1.5344E-08	-5.48947E-09		
1.5372E-08	-5.48947E-09		
1.5401E-08	-5.48947E-09		
1.5500E-08	-5.48947E-09		
1.5603E-08	-5.48947E-09		
1.5701E-08	-5.48947E-09		
1.5800E-08	-5.48947E-09		
1.5901E-08	-5.48947E-09		
1.6000E-08	-5.48947E-09		
1.6029E-08	-5.48947E-09		
1.6057E-08	-5.48947E-09		
1.6086E-08	-5.48947E-09		
1.6114E-08	-5.48947E-09		
1.6143E-08	-5.48947E-09		
1.6171E-08	-5.48947E-09		
1.6200E-08	-5.48947E-09		
1.6300E-08	-5.48947E-09		
